source,text,answer,answer2
Laptop-ACOS/train.txt,i will return it .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,i thought it was a bad hdmi connection .,"[['PORTS#CONNECTIVITY', '23,38', '19,22', '0']]","[['PORTS#CONNECTIVITY', 'hdmi connection', 'bad', '0']]"
Laptop-ACOS/train.txt,"this laptop is beautiful , and that ' s about it .","[['LAPTOP#GENERAL', '5,11', '15,24', '2']]","[['LAPTOP#GENERAL', 'laptop', 'beautiful', '2']]"
Laptop-ACOS/train.txt,it was fully charged and i only turned it on a total of 3 times before the screen went blank .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0'], ['DISPLAY#OPERATION_PERFORMANCE', '71,81', '-1,-1', '1']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0'], ['DISPLAY#OPERATION_PERFORMANCE', 'the screen', None, '1']]"
Laptop-ACOS/train.txt,at all and it took several minutes to boot up .,"[['OS#OPERATION_PERFORMANCE', '38,45', '-1,-1', '0']]","[['OS#OPERATION_PERFORMANCE', 'boot up', None, '0']]"
Laptop-ACOS/train.txt,turned it off and on and the screen still stays black but you can hear it running .,"[['DISPLAY#OPERATION_PERFORMANCE', '29,35', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', None, '0']]"
Laptop-ACOS/train.txt,cons - no light to indicate caps lock .,"[['KEYBOARD#DESIGN_FEATURES', '28,37', '0,4', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'caps lock', 'cons', '0']]"
Laptop-ACOS/train.txt,"delete and power button too close to each other and looks the same , i accidentally pressed the power button couple of times .","[['KEYBOARD#DESIGN_FEATURES', '0,23', '-1,-1', '0'], ['KEYBOARD#USABILITY', '96,108', '-1,-1', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'delete and power button', None, '0'], ['KEYBOARD#USABILITY', 'power button', None, '0']]"
Laptop-ACOS/train.txt,the built - in speaker is below average .,"[['MULTIMEDIA_DEVICES#GENERAL', '4,22', '26,39', '0']]","[['MULTIMEDIA_DEVICES#GENERAL', 'built - in speaker', 'below average', '0']]"
Laptop-ACOS/train.txt,"pros - slim , lightweight laptop due to 8th gen core - i5 .","[['LAPTOP#DESIGN_FEATURES', '26,32', '0,4', '2'], ['LAPTOP#DESIGN_FEATURES', '26,32', '7,11', '2'], ['LAPTOP#DESIGN_FEATURES', '26,32', '14,25', '2'], ['CPU#GENERAL', '40,57', '-1,-1', '2']]","[['LAPTOP#DESIGN_FEATURES', 'laptop', 'pros', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'slim', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'lightweight', '2'], ['CPU#GENERAL', '8th gen core - i5', None, '2']]"
Laptop-ACOS/train.txt,"on day one , i had been using it for maybe 2 hours and it randomly shut off .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,"then the next day , same thing , screen goes black and it dies .","[['DISPLAY#OPERATION_PERFORMANCE', '33,39', '-1,-1', '0'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '58,62', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', None, '0'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'dies', '0']]"
Laptop-ACOS/train.txt,im returning it .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,i will constantly be thinking about how it will probably fall apart in a few moths .,"[['LAPTOP#QUALITY', '-1,-1', '-1,-1', '0']]","[['LAPTOP#QUALITY', None, None, '0']]"
Laptop-ACOS/train.txt,"aside from that , laptop seems fine .","[['LAPTOP#GENERAL', '18,24', '31,35', '2']]","[['LAPTOP#GENERAL', 'laptop', 'fine', '2']]"
Laptop-ACOS/train.txt,feel like at max brightness it just isn ' t enough .,"[['DISPLAY#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,no backlit keyboard is kinda a bummer but i digress .,"[['KEYBOARD#DESIGN_FEATURES', '3,19', '31,37', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'backlit keyboard', 'bummer', '0']]"
Laptop-ACOS/train.txt,the issue is that i got a faulty laptop and that ' s why the negative review .,"[['LAPTOP#QUALITY', '33,39', '26,32', '0'], ['LAPTOP#QUALITY', '33,39', '61,69', '0']]","[['LAPTOP#QUALITY', 'laptop', 'faulty', '0'], ['LAPTOP#QUALITY', 'laptop', 'negative', '0']]"
Laptop-ACOS/train.txt,"i went with the asus vivobook based on the good specs , better hdd and ram , reviews , and because i could pay for it over several months .","[['LAPTOP#PRICE', '16,29', '-1,-1', '2'], ['HARDWARE#GENERAL', '63,66', '56,62', '2'], ['MEMORY#GENERAL', '71,74', '56,62', '2'], ['LAPTOP#DESIGN_FEATURES', '48,53', '43,47', '2']]","[['LAPTOP#PRICE', 'asus vivobook', None, '2'], ['HARDWARE#GENERAL', 'hdd', 'better', '2'], ['MEMORY#GENERAL', 'ram', 'better', '2'], ['LAPTOP#DESIGN_FEATURES', 'specs', 'good', '2']]"
Laptop-ACOS/train.txt,their only solution was for me to go through the whole rma process and mail the laptop back for repair which would take weeks .,"[['SUPPORT#GENERAL', '-1,-1', '-1,-1', '0']]","[['SUPPORT#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,"i ' m amazed how bad this machine is for the money , and for being described as a ` ` mid - level gamer . ` `","[['LAPTOP#PRICE', '26,33', '17,20', '0'], ['LAPTOP#GENERAL', '26,33', '17,20', '0']]","[['LAPTOP#PRICE', 'machine', 'bad', '0'], ['LAPTOP#GENERAL', 'machine', 'bad', '0']]"
Laptop-ACOS/train.txt,it stutters on a 10 year old game .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,"the form factor is nice , but the power key is in the upper right , easy to hit when using backspac nor page up .","[['LAPTOP#DESIGN_FEATURES', '4,15', '19,23', '2'], ['KEYBOARD#DESIGN_FEATURES', '34,43', '-1,-1', '0']]","[['LAPTOP#DESIGN_FEATURES', 'form factor', 'nice', '2'], ['KEYBOARD#DESIGN_FEATURES', 'power key', None, '0']]"
Laptop-ACOS/train.txt,thanks amazon for your great return policy !,"[['COMPANY#GENERAL', '7,13', '23,28', '2'], ['SUPPORT#GENERAL', '29,42', '23,28', '2']]","[['COMPANY#GENERAL', 'amazon', 'great', '2'], ['SUPPORT#GENERAL', 'return policy', 'great', '2']]"
Laptop-ACOS/train.txt,super thin - love the color - had to completely remove the operating system though - too many viruses already on the computer when received - had to get my own operating system and re - install everything,"[['OS#GENERAL', '59,75', '-1,-1', '0']]","[['OS#GENERAL', 'operating system', None, '0']]"
Laptop-ACOS/train.txt,6 inch laptop it appears fragile the keyboard itself feels like the keys will pop out .,"[['LAPTOP#QUALITY', '0,13', '25,32', '0'], ['KEYBOARD#QUALITY', '37,45', '-1,-1', '0'], ['KEYBOARD#QUALITY', '68,72', '-1,-1', '0']]","[['LAPTOP#QUALITY', '6 inch laptop', 'fragile', '0'], ['KEYBOARD#QUALITY', 'keyboard', None, '0'], ['KEYBOARD#QUALITY', 'keys', None, '0']]"
Laptop-ACOS/train.txt,sad that i can ' t return this one .,"[['WARRANTY#GENERAL', '-1,-1', '0,3', '0']]","[['WARRANTY#GENERAL', None, 'sad', '0']]"
Laptop-ACOS/train.txt,plus the screen is bland .,"[['DISPLAY#OPERATION_PERFORMANCE', '9,15', '19,24', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'screen', 'bland', '0']]"
Laptop-ACOS/train.txt,with this asus i ' m experiencing 2 very disappointing issues .,"[['LAPTOP#GENERAL', '10,14', '41,54', '0']]","[['LAPTOP#GENERAL', 'asus', 'disappointing', '0']]"
Laptop-ACOS/train.txt,graphic issues : after opening any page or window with a black or dark color and i go back to a more bright or white page it takes at least 5 good second to gain the full luminosity,"[['GRAPHICS#OPERATION_PERFORMANCE', '0,7', '-1,-1', '0']]","[['GRAPHICS#OPERATION_PERFORMANCE', 'graphic', None, '0']]"
Laptop-ACOS/train.txt,"suddenly the keyboard goes crazy , starting on his own typing non stop ` ` mmmmmmmmm ` ` .","[['KEYBOARD#OPERATION_PERFORMANCE', '13,21', '27,32', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', 'crazy', '0']]"
Laptop-ACOS/train.txt,this is very disappointing an causing me big issues while i write .,"[['KEYBOARD#OPERATION_PERFORMANCE', '-1,-1', '13,26', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', None, 'disappointing', '0']]"
Laptop-ACOS/train.txt,"it looks great as design , fast , but this 2 issues make it the worst buy of the past 10 years for me .","[['LAPTOP#DESIGN_FEATURES', '-1,-1', '9,14', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '27,31', '2'], ['LAPTOP#GENERAL', '-1,-1', '64,69', '0']]","[['LAPTOP#DESIGN_FEATURES', None, 'great', '2'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'fast', '2'], ['LAPTOP#GENERAL', None, 'worst', '0']]"
Laptop-ACOS/train.txt,the keys are easy to type on and the laptop itself is thin yet feels solid and well constructed .,"[['KEYBOARD#USABILITY', '4,8', '13,17', '2'], ['LAPTOP#DESIGN_FEATURES', '37,43', '69,74', '2'], ['LAPTOP#DESIGN_FEATURES', '37,43', '79,95', '2']]","[['KEYBOARD#USABILITY', 'keys', 'easy', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'solid', '2'], ['LAPTOP#DESIGN_FEATURES', 'laptop', 'well constructed', '2']]"
Laptop-ACOS/train.txt,this is a well constructed and powerful laptop that is perfect for everyday use as well as some otherwise intensive task such as large spreadsheets or presentations .,"[['LAPTOP#GENERAL', '40,46', '10,26', '2'], ['LAPTOP#GENERAL', '40,46', '55,62', '2'], ['LAPTOP#GENERAL', '40,46', '31,39', '2']]","[['LAPTOP#GENERAL', 'laptop', 'well constructed', '2'], ['LAPTOP#GENERAL', 'laptop', 'perfect', '2'], ['LAPTOP#GENERAL', 'laptop', 'powerful', '2']]"
Laptop-ACOS/train.txt,i double checked the outside labels and upon opening the box saw that the laptop had several deep scratches on the bottom of it .,"[['LAPTOP#QUALITY', '74,80', '-1,-1', '1']]","[['LAPTOP#QUALITY', 'laptop', None, '1']]"
Laptop-ACOS/train.txt,i contacted amazon and have been issued a refund and ordered a replacement .,"[['COMPANY#GENERAL', '12,18', '-1,-1', '1']]","[['COMPANY#GENERAL', 'amazon', None, '1']]"
Laptop-ACOS/train.txt,the m key popped off during initial setup .,"[['KEYBOARD#QUALITY', '4,9', '-1,-1', '0']]","[['KEYBOARD#QUALITY', 'm key', None, '0']]"
Laptop-ACOS/train.txt,amazon is 2 - day shipping me a replacement .,"[['COMPANY#GENERAL', '0,6', '-1,-1', '1']]","[['COMPANY#GENERAL', 'amazon', None, '1']]"
Laptop-ACOS/train.txt,"i love it at first , but today my laptop wasn ' t not charging any more .","[['LAPTOP#GENERAL', '34,40', '2,6', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '34,40', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'laptop', 'love', '2'], ['LAPTOP#OPERATION_PERFORMANCE', 'laptop', None, '0']]"
Laptop-ACOS/train.txt,i noticed today the laptop was not charging anymore .,"[['LAPTOP#OPERATION_PERFORMANCE', '20,26', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', 'laptop', None, '0']]"
Laptop-ACOS/train.txt,it is very very disappointing .,"[['LAPTOP#GENERAL', '-1,-1', '16,29', '0']]","[['LAPTOP#GENERAL', None, 'disappointing', '0']]"
Laptop-ACOS/train.txt,edit : reinstalled the driver now the audio is better on earphones .,"[['MULTIMEDIA_DEVICES#GENERAL', '38,43', '47,53', '2']]","[['MULTIMEDIA_DEVICES#GENERAL', 'audio', 'better', '2']]"
Laptop-ACOS/train.txt,camera is sd but not a problem .,"[['HARDWARE#GENERAL', '0,6', '-1,-1', '1']]","[['HARDWARE#GENERAL', 'camera', None, '1']]"
Laptop-ACOS/train.txt,fingerprint scanner works well .,"[['MULTIMEDIA_DEVICES#GENERAL', '0,19', '26,30', '2']]","[['MULTIMEDIA_DEVICES#GENERAL', 'fingerprint scanner', 'well', '2']]"
Laptop-ACOS/train.txt,back lit keyboard should be a standard by now !,"[['KEYBOARD#GENERAL', '0,17', '-1,-1', '1']]","[['KEYBOARD#GENERAL', 'back lit keyboard', None, '1']]"
Laptop-ACOS/train.txt,battery is all day amazing,"[['BATTERY#GENERAL', '0,7', '19,26', '2']]","[['BATTERY#GENERAL', 'battery', 'amazing', '2']]"
Laptop-ACOS/train.txt,with ssd lightning fast start up,"[['MEMORY#OPERATION_PERFORMANCE', '5,8', '19,23', '2']]","[['MEMORY#OPERATION_PERFORMANCE', 'ssd', 'fast', '2']]"
Laptop-ACOS/train.txt,no back light keyboard,"[['KEYBOARD#DESIGN_FEATURES', '14,22', '-1,-1', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'keyboard', None, '0']]"
Laptop-ACOS/train.txt,performance is mediocre,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '15,23', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'mediocre', '0']]"
Laptop-ACOS/train.txt,consideration : if you are of average frame and strength then this build will be perfect and the keyboard flex and body is the perfect fit between lightweight and rigidity .,"[['LAPTOP#DESIGN_FEATURES', '67,72', '127,134', '2'], ['KEYBOARD#DESIGN_FEATURES', '97,105', '106,110', '2'], ['LAPTOP#DESIGN_FEATURES', '115,119', '81,88', '2'], ['LAPTOP#DESIGN_FEATURES', '115,119', '147,158', '2'], ['LAPTOP#DESIGN_FEATURES', '115,119', '163,173', '2']]","[['LAPTOP#DESIGN_FEATURES', 'build', 'perfect', '2'], ['KEYBOARD#DESIGN_FEATURES', 'keyboard', 'flex', '2'], ['LAPTOP#DESIGN_FEATURES', 'body', 'perfect', '2'], ['LAPTOP#DESIGN_FEATURES', 'body', 'lightweight', '2'], ['LAPTOP#DESIGN_FEATURES', 'body', 'rigidity .', '2']]"
Laptop-ACOS/train.txt,"my friends , both female and male , are going to by this set up for their travel needs but for me it is lacking .","[['LAPTOP#USABILITY', '57,63', '104,111', '0']]","[['LAPTOP#USABILITY', 'set up', 'lacking', '0']]"
Laptop-ACOS/train.txt,this adds to my need for a strong system and willing to sacrifice some weight for strength .,"[['OS#OPERATION_PERFORMANCE', '34,40', '27,33', '2']]","[['OS#OPERATION_PERFORMANCE', 'system', 'strong', '2']]"
Laptop-ACOS/train.txt,best for : if you are looking for a travel laptop and are planning on doing light work this is an amazing buy for the price .,"[['LAPTOP#PORTABILITY', '43,49', '98,105', '2'], ['LAPTOP#PRICE', '43,49', '98,105', '2']]","[['LAPTOP#PORTABILITY', 'laptop', 'amazing', '2'], ['LAPTOP#PRICE', 'laptop', 'amazing', '2']]"
Laptop-ACOS/train.txt,not only is it light the battery charger is tiny and with the thin bezels this is a super compact design .,"[['LAPTOP#PORTABILITY', '-1,-1', '15,20', '2'], ['POWER_SUPPLY#DESIGN_FEATURES', '25,40', '44,48', '2'], ['LAPTOP#DESIGN_FEATURES', '67,73', '62,66', '2'], ['LAPTOP#DESIGN_FEATURES', '98,104', '90,97', '2']]","[['LAPTOP#PORTABILITY', None, 'light', '2'], ['POWER_SUPPLY#DESIGN_FEATURES', 'battery charger', 'tiny', '2'], ['LAPTOP#DESIGN_FEATURES', 'bezels', 'thin', '2'], ['LAPTOP#DESIGN_FEATURES', 'design', 'compact', '2']]"
Laptop-ACOS/train.txt,even with the fan and heat if you use a cool mat on your lap you will be find especially with the screen being amazing for the price .,"[['FANS&COOLING#GENERAL', '14,17', '-1,-1', '0'], ['DISPLAY#PRICE', '98,104', '111,118', '2']]","[['FANS&COOLING#GENERAL', 'fan', None, '0'], ['DISPLAY#PRICE', 'screen', 'amazing', '2']]"
Laptop-ACOS/train.txt,for the price it is an amazing starting point and hard to beat especially with such an amazing brand such as asus .,"[['LAPTOP#PRICE', '-1,-1', '87,94', '2'], ['COMPANY#GENERAL', '109,113', '-1,-1', '2']]","[['LAPTOP#PRICE', None, 'amazing', '2'], ['COMPANY#GENERAL', 'asus', None, '2']]"
Laptop-ACOS/train.txt,oh and this is a beautiful machine and the lid is amazing .,"[['LAPTOP#DESIGN_FEATURES', '27,34', '17,26', '2'], ['LAPTOP#DESIGN_FEATURES', '43,46', '50,57', '2']]","[['LAPTOP#DESIGN_FEATURES', 'machine', 'beautiful', '2'], ['LAPTOP#DESIGN_FEATURES', 'lid', 'amazing', '2']]"
Laptop-ACOS/train.txt,"i like the laptop for it ' s hardware , and it ' s working properly .","[['HARDWARE#GENERAL', '29,37', '2,6', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '11,17', '-1,-1', '2']]","[['HARDWARE#GENERAL', 'hardware', 'like', '2'], ['LAPTOP#OPERATION_PERFORMANCE', 'laptop', None, '2']]"
Laptop-ACOS/train.txt,the actual laptop is very much darker and blue .,"[['LAPTOP#DESIGN_FEATURES', '4,17', '-1,-1', '1']]","[['LAPTOP#DESIGN_FEATURES', 'actual laptop', None, '1']]"
Laptop-ACOS/train.txt,i ' m not at all happy about that .,"[['LAPTOP#DESIGN_FEATURES', '-1,-1', '6,22', '0']]","[['LAPTOP#DESIGN_FEATURES', None, 'not at all happy', '0']]"
Laptop-ACOS/train.txt,the new computer failed again with the same error .,"[['LAPTOP#QUALITY', '8,16', '17,23', '0']]","[['LAPTOP#QUALITY', 'computer', 'failed', '0']]"
Laptop-ACOS/train.txt,i am sure amazon will exchange it again but it is not worth the time and hassle .,"[['COMPANY#GENERAL', '10,16', '-1,-1', '1'], ['LAPTOP#GENERAL', '-1,-1', '50,59', '0']]","[['COMPANY#GENERAL', 'amazon', None, '1'], ['LAPTOP#GENERAL', None, 'not worth', '0']]"
Laptop-ACOS/train.txt,the speakers are also not great and the max volume on watching netflix or other videos is rather quite .,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '4,12', '22,31', '0']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'speakers', 'not great', '0']]"
Laptop-ACOS/train.txt,"its an ok laptop , it makes crackling annoying noises sometimes , im worried that it will become worse with time so i will be returning it , also the speakers are really bad , keyboard is good enough .","[['LAPTOP#OPERATION_PERFORMANCE', '10,16', '38,46', '0'], ['MULTIMEDIA_DEVICES#GENERAL', '150,158', '170,173', '0'], ['KEYBOARD#GENERAL', '176,184', '188,192', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', 'laptop', 'annoying', '0'], ['MULTIMEDIA_DEVICES#GENERAL', 'speakers', 'bad', '0'], ['KEYBOARD#GENERAL', 'keyboard', 'good', '2']]"
Laptop-ACOS/train.txt,the computer constantly pauses or stutters and then continues when it comes to loading web pages and working on documents .,"[['LAPTOP#QUALITY', '4,12', '-1,-1', '0']]","[['LAPTOP#QUALITY', 'computer', None, '0']]"
Laptop-ACOS/train.txt,"overall , i ' m not very pleased with this computer .","[['LAPTOP#GENERAL', '43,51', '16,32', '0']]","[['LAPTOP#GENERAL', 'computer', 'not very pleased', '0']]"
Laptop-ACOS/train.txt,not happy with this one .,"[['LAPTOP#GENERAL', '-1,-1', '0,9', '0']]","[['LAPTOP#GENERAL', None, 'not happy', '0']]"
Laptop-ACOS/train.txt,"the computer worked well for a few weeks , then the screen backlight died .","[['LAPTOP#GENERAL', '4,12', '20,24', '2'], ['DISPLAY#OPERATION_PERFORMANCE', '52,68', '69,73', '0']]","[['LAPTOP#GENERAL', 'computer', 'well', '2'], ['DISPLAY#OPERATION_PERFORMANCE', 'screen backlight', 'died', '0']]"
Laptop-ACOS/train.txt,the laptop does n ' t work .,"[['LAPTOP#QUALITY', '4,10', '-1,-1', '0']]","[['LAPTOP#QUALITY', 'laptop', None, '0']]"
Laptop-ACOS/train.txt,i ' ve tried every single option and still ca n ' t use it .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,unable to contact asus support for help .,"[['SUPPORT#GENERAL', '18,30', '-1,-1', '0']]","[['SUPPORT#GENERAL', 'asus support', None, '0']]"
Laptop-ACOS/train.txt,will never buy an asus product again .,"[['LAPTOP#GENERAL', '18,30', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'asus product', None, '0']]"
Laptop-ACOS/train.txt,should ' ve stick with my pixelbook which was awesome and never have me trouble .,"[['LAPTOP#GENERAL', '26,35', '46,53', '2']]","[['LAPTOP#GENERAL', 'pixelbook', 'awesome', '2']]"
Laptop-ACOS/train.txt,"return window is just a month , nothing can be done and now i am on mercy of asus .","[['COMPANY#GENERAL', '77,81', '-1,-1', '0']]","[['COMPANY#GENERAL', 'asus', None, '0']]"
Laptop-ACOS/train.txt,no backlighting on the keyboard .,"[['KEYBOARD#DESIGN_FEATURES', '23,31', '-1,-1', '0']]","[['KEYBOARD#DESIGN_FEATURES', 'keyboard', None, '0']]"
Laptop-ACOS/train.txt,( i had to check that the caps lock was off after typing that last word . ),"[['KEYBOARD#OPERATION_PERFORMANCE', '26,35', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'caps lock', None, '0']]"
Laptop-ACOS/train.txt,"for the backlighting , he sent me some zip files for atk and chipset which i don ' t know how to use and which i shouldn ' t have to use .","[['SUPPORT#GENERAL', '-1,-1', '-1,-1', '0']]","[['SUPPORT#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,the fan blows like crazy and it makes so much noise .,"[['FANS&COOLING#OPERATION_PERFORMANCE', '4,7', '19,24', '0']]","[['FANS&COOLING#OPERATION_PERFORMANCE', 'fan', 'crazy', '0']]"
